0	500
9.73055059459336	506.12092631205275
15.589379281188005	505.21404908836195
17.957244246185084	502.81358627015413
20.55182513729936	507.6818126499054
25.04777170968338	504.429898915818
29.95232029211681	502.2082008407899
33.33133573228402	503.6447633366792
36.55867033675203	498.3240998665088
39.22972086388359	492.3495875126524
42.417769494975786	494.0147526466
47.401735067891984	495.0233987774387
50.30896666640928	495.73719484948674
53.22369006054583	495.40564726040424
54.80730023483368	491.27691452059656
57.503049934344816	492.10339026074666
59.23965723487344	491.58914272441274
62.131173460930526	490.04326756254704
64.37907390871113	486.57133946448585
66.04430666756997	485.06617217119265
67.17815987632716	483.84313315395707
68.33693235047205	480.1114647035239
69.89790737917109	477.95858209818726
72.19200201319418	475.029000402828
74.37483415179861	472.4385712284238
77.10590316428892	472.3718446290738
79.36059725619161	471.56476258400494
81.30810117176728	469.23201100875895
84.87608929641846	469.0887490033663
86.13301840982912	467.84691048229183
88.61495436111798	466.985095958118
90.13862336150063	465.85398676157615
91.76259032518706	466.6912540519551
93.06941445852843	465.2122927096595
95.13977197004846	463.5108143891105
96.91569114636698	462.52249810193285
99.5206060802142	461.94132216475936
101.49407664628808	461.2796701712524
104.07978785443989	460.82411473317205
107.31098976100516	461.4727730288543
109.42731166631951	460.98231788222853
110.32749765904428	458.4563954450825
111.34069677696098	456.39319104220624
112.86923680945597	455.41901216308844
113.85990956366622	453.21208467668583
115.54432506267207	451.568063109741
116.82718105023642	449.285848937121
119.0094132024829	447.80833243466634
120.30134856241551	446.2256577533189
120.56015258779983	443.984235048725
122.0597246849856	442.9010578845462
123.3110143740712	442.0272014268185
125.66225100202976	442.1798069101291
127.38531487959115	441.594494417726
128.95507366409896	439.9083109323251
129.95076750462923	438.9644580452964
129.9637225889002	436.3323609875961
130.66095190156244	433.7296904399413
131.65502247970218	432.02017303943353
132.7566346619199	429.47176644954607
134.31642645906186	428.49394187856524
135.76046331624647	428.04917974183064
137.4658315052795	426.9749441447856
138.56965348845966	425.94075433033265
139.75423854875135	424.84785830993474
139.944392383145	422.85754968022303
141.39004286675024	422.34933080784504
141.98106969123535	420.9036565877813
141.54842909153547	419.5675334479146
141.6674089513108	417.42437666914947
142.49391327412573	415.2361560470949
144.77736128743152	413.38816597251895
145.77770411948927	411.60816317440845
146.10740488497856	409.1113440007989
146.87604129259532	406.7957229023219
149.11945318870355	406.172822697527
149.38484704494547	404.5728006105501
152.77335399846794	404.2222878980864
153.723776177435	403.1535578289595
155.51220498291363	402.83379991267867
156.92824422797815	401.04240460050335
156.35334409149203	398.8976381513828
158.1518661092256	397.85647171639255
159.73184246306457	396.5453364163079
162.11873196237786	395.9086762436564
163.25646600297645	394.02512489353694
164.22223391938928	392.8633123851838
164.8324896432486	390.531463479096
165.7237257078053	388.93487077579124
165.5668645633706	387.22329076124396
166.8219513033423	386.0648849609594
169.13229391054398	385.55989910524244
170.51681860592097	385.10448706238213
170.27017401646827	383.1964171720379
172.95516563948783	381.8412435254864
174.0093181582583	381.1006814825165
174.94392688296784	380.4523657541986
175.1405405796987	377.85504935244273
175.6394352043231	375.82056403040184
177.715703233854	375.4092495495296
